nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000161847	NA	grey
ENSG00000161921	NA	turquoise
ENSG00000161929	NA	grey
ENSG00000161956	NA	black
ENSG00000161960	NA	black
ENSG00000161970	NA	grey
ENSG00000161980	NA	brown
ENSG00000161996	NA	grey
ENSG00000161999	NA	black
ENSG00000162032	NA	black
ENSG00000162063	NA	grey
ENSG00000162065	NA	grey
ENSG00000162066	NA	grey
ENSG00000162086	NA	grey
ENSG00000162129	NA	black
ENSG00000162144	NA	grey
ENSG00000162174	NA	grey
ENSG00000162227	NA	black
ENSG00000162231	NA	grey
ENSG00000162236	NA	black
ENSG00000162244	NA	black
ENSG00000162298	NA	grey
ENSG00000162300	NA	black
ENSG00000162302	NA	grey
ENSG00000162337	NA	pink
ENSG00000162367	NA	grey
ENSG00000162390	NA	brown
ENSG00000162396	NA	grey
ENSG00000162407	NA	black
ENSG00000162413	NA	grey
ENSG00000162430	NA	grey
ENSG00000162433	NA	grey
ENSG00000162434	NA	turquoise
ENSG00000162461	NA	grey
ENSG00000162511	NA	green
ENSG00000162517	NA	black
ENSG00000162522	NA	grey
ENSG00000162542	NA	black
ENSG00000162545	NA	turquoise
ENSG00000162551	NA	turquoise
ENSG00000162552	NA	turquoise
ENSG00000162576	NA	green
ENSG00000162585	NA	grey
ENSG00000162599	NA	grey
ENSG00000162601	NA	brown
ENSG00000162613	NA	greenyellow
ENSG00000162614	NA	grey
ENSG00000162616	NA	grey
ENSG00000162618	NA	grey
ENSG00000162623	NA	grey
ENSG00000162627	NA	turquoise
ENSG00000162650	NA	grey
ENSG00000162664	NA	brown
ENSG00000162687	NA	grey
ENSG00000162688	NA	grey
ENSG00000162695	NA	blue
ENSG00000162711	NA	turquoise
ENSG00000162722	NA	grey
ENSG00000162729	NA	grey
ENSG00000162735	NA	black
ENSG00000162736	NA	black
ENSG00000162738	NA	grey
ENSG00000162745	NA	turquoise
ENSG00000162747	NA	turquoise
ENSG00000162769	NA	grey
ENSG00000162772	NA	grey
ENSG00000162783	NA	grey
ENSG00000162804	NA	grey
ENSG00000162817	NA	black
ENSG00000162819	NA	black
ENSG00000162825	NA	brown
ENSG00000162836	NA	brown
ENSG00000162852	NA	black
ENSG00000162889	NA	grey
ENSG00000162909	NA	turquoise
ENSG00000162910	NA	grey
ENSG00000162923	NA	grey
ENSG00000162924	NA	brown
ENSG00000162927	NA	grey
ENSG00000162929	NA	brown
ENSG00000162946	NA	grey
ENSG00000162971	NA	brown
ENSG00000162980	NA	blue
ENSG00000162981	NA	pink
ENSG00000162994	NA	grey
ENSG00000162998	NA	blue
ENSG00000162999	NA	grey
ENSG00000163001	NA	grey
ENSG00000163017	NA	turquoise
ENSG00000163029	NA	brown
ENSG00000163067	NA	grey
ENSG00000163069	NA	grey
ENSG00000163093	NA	brown
ENSG00000163131	NA	green
ENSG00000163154	NA	green
ENSG00000163155	NA	grey
ENSG00000163162	NA	grey
ENSG00000163166	NA	blue
ENSG00000163170	NA	grey
ENSG00000163219	NA	grey
ENSG00000163220	NA	grey
ENSG00000163221	NA	turquoise
ENSG00000163249	NA	turquoise
ENSG00000163281	NA	grey
ENSG00000163283	NA	black
ENSG00000163293	NA	blue
ENSG00000163344	NA	grey
ENSG00000163346	NA	black
ENSG00000163347	NA	blue
ENSG00000163348	NA	black
ENSG00000163359	NA	grey
ENSG00000163362	NA	turquoise
ENSG00000163378	NA	grey
ENSG00000163380	NA	brown
ENSG00000163382	NA	black
ENSG00000163386	NA	grey
ENSG00000163399	NA	black
ENSG00000163428	NA	grey
ENSG00000163430	NA	grey
ENSG00000163431	NA	turquoise
ENSG00000163435	NA	grey
ENSG00000163453	NA	turquoise
ENSG00000163463	NA	black
ENSG00000163468	NA	grey
ENSG00000163472	NA	grey
ENSG00000163479	NA	black
ENSG00000163482	NA	grey
ENSG00000163492	NA	grey
ENSG00000163507	NA	pink
ENSG00000163510	NA	greenyellow
ENSG00000163516	NA	grey
ENSG00000163520	NA	green
ENSG00000163527	NA	blue
ENSG00000163535	NA	pink
ENSG00000163536	NA	blue
ENSG00000163563	NA	grey
ENSG00000163565	NA	grey
ENSG00000163576	NA	grey
ENSG00000163590	NA	grey
ENSG00000163596	NA	brown
ENSG00000163602	NA	blue
ENSG00000163605	NA	blue
ENSG00000163606	NA	green
ENSG00000163611	NA	grey
ENSG00000163617	NA	grey
ENSG00000163624	NA	blue
ENSG00000163629	NA	grey
ENSG00000163633	NA	grey
ENSG00000163634	NA	blue
ENSG00000163635	NA	blue
ENSG00000163637	NA	grey
ENSG00000163638	NA	grey
ENSG00000163644	NA	grey
ENSG00000163660	NA	brown
ENSG00000163681	NA	grey
ENSG00000163682	NA	grey
ENSG00000163687	NA	turquoise
ENSG00000163694	NA	blue
ENSG00000163714	NA	brown
ENSG00000163728	NA	brown
ENSG00000163736	NA	grey
ENSG00000163795	NA	grey
ENSG00000163803	NA	green
ENSG00000163806	NA	brown
ENSG00000163815	NA	grey
ENSG00000163817	NA	brown
ENSG00000163823	NA	green
ENSG00000163832	NA	grey
ENSG00000163867	NA	grey
ENSG00000163870	NA	black
ENSG00000163884	NA	grey
ENSG00000163898	NA	grey
ENSG00000163902	NA	black
ENSG00000163909	NA	turquoise
ENSG00000163918	NA	grey
ENSG00000163923	NA	grey
ENSG00000163930	NA	grey
ENSG00000163931	NA	black
ENSG00000163945	NA	grey
ENSG00000163956	NA	black
ENSG00000163993	NA	black
ENSG00000164007	NA	turquoise
ENSG00000164010	NA	grey
ENSG00000164023	NA	blue
ENSG00000164032	NA	black
ENSG00000164038	NA	grey
ENSG00000164045	NA	pink
ENSG00000164048	NA	grey
ENSG00000164051	NA	grey
ENSG00000164054	NA	black
ENSG00000164061	NA	grey
ENSG00000164062	NA	black
ENSG00000164066	NA	brown
ENSG00000164080	NA	grey
ENSG00000164081	NA	black
ENSG00000164088	NA	grey
ENSG00000164093	NA	grey
ENSG00000164096	NA	grey
ENSG00000164107	NA	grey
ENSG00000164109	NA	pink
ENSG00000164111	NA	blue
ENSG00000164114	NA	grey
ENSG00000164116	NA	grey
ENSG00000164125	NA	turquoise
ENSG00000164136	NA	brown
ENSG00000164164	NA	grey
ENSG00000164171	NA	turquoise
ENSG00000164172	NA	pink
ENSG00000164176	NA	turquoise
ENSG00000164180	NA	greenyellow
ENSG00000164188	NA	grey
ENSG00000164190	NA	brown
ENSG00000164197	NA	grey
ENSG00000164221	NA	grey
ENSG00000164237	NA	grey
ENSG00000164241	NA	grey
ENSG00000164244	NA	blue
ENSG00000164253	NA	turquoise
ENSG00000164265	NA	brown
ENSG00000164292	NA	blue
ENSG00000164294	NA	turquoise
ENSG00000164300	NA	black
ENSG00000164305	NA	grey
ENSG00000164309	NA	grey
ENSG00000164318	NA	grey
ENSG00000164327	NA	blue
ENSG00000164330	NA	grey
ENSG00000164342	NA	purple
ENSG00000164398	NA	brown
ENSG00000164405	NA	black
ENSG00000164418	NA	grey
ENSG00000164430	NA	grey
ENSG00000164442	NA	turquoise
ENSG00000164463	NA	blue
ENSG00000164488	NA	black
ENSG00000164535	NA	grey
ENSG00000164543	NA	blue
ENSG00000164548	NA	brown
ENSG00000164587	NA	black
ENSG00000164611	NA	pink
ENSG00000164615	NA	grey
ENSG00000164620	NA	grey
ENSG00000164626	NA	grey
ENSG00000164638	NA	brown
ENSG00000164663	NA	brown
ENSG00000164684	NA	turquoise
ENSG00000164692	NA	turquoise
ENSG00000164707	NA	pink
ENSG00000164713	NA	grey
ENSG00000164733	NA	grey
ENSG00000164741	NA	grey
ENSG00000164849	NA	purple
ENSG00000164850	NA	grey
ENSG00000164867	NA	grey
ENSG00000164877	NA	grey
ENSG00000164880	NA	grey
ENSG00000164889	NA	black
ENSG00000164896	NA	grey
ENSG00000164897	NA	black
ENSG00000164902	NA	greenyellow
ENSG00000164904	NA	pink
ENSG00000164919	NA	grey
ENSG00000164938	NA	grey
ENSG00000164941	NA	grey
ENSG00000164949	NA	turquoise
ENSG00000164953	NA	grey
ENSG00000164967	NA	black
ENSG00000164970	NA	purple
ENSG00000164976	NA	pink
ENSG00000164985	NA	grey
ENSG00000164989	NA	brown
ENSG00000165025	NA	green
ENSG00000165030	NA	purple
ENSG00000165091	NA	grey
ENSG00000165092	NA	turquoise
ENSG00000165105	NA	grey
ENSG00000165113	NA	grey
ENSG00000165115	NA	greenyellow
ENSG00000165121	NA	brown
ENSG00000165124	NA	purple
ENSG00000165125	NA	grey
ENSG00000165168	NA	green
ENSG00000165169	NA	blue
ENSG00000165185	NA	grey
ENSG00000165264	NA	black
ENSG00000165271	NA	grey
ENSG00000165280	NA	black
ENSG00000165282	NA	black
ENSG00000165283	NA	black
ENSG00000165288	NA	grey
ENSG00000165304	NA	pink
ENSG00000165312	NA	purple
ENSG00000165338	NA	grey
ENSG00000165359	NA	grey
ENSG00000165406	NA	turquoise
ENSG00000165410	NA	grey
ENSG00000165416	NA	grey
ENSG00000165417	NA	blue
ENSG00000165424	NA	grey
ENSG00000165434	NA	grey
ENSG00000165443	NA	blue
ENSG00000165457	NA	grey
ENSG00000165458	NA	grey
ENSG00000165475	NA	grey
ENSG00000165476	NA	blue
ENSG00000165490	NA	pink
ENSG00000165494	NA	brown
ENSG00000165495	NA	grey
ENSG00000165502	NA	grey
ENSG00000165507	NA	grey
ENSG00000165525	NA	brown
ENSG00000165633	NA	grey
ENSG00000165637	NA	grey
ENSG00000165644	NA	grey
ENSG00000165672	NA	black
ENSG00000165678	NA	black
ENSG00000165716	NA	grey
ENSG00000165782	NA	black
ENSG00000165801	NA	grey
ENSG00000165802	NA	turquoise
ENSG00000165804	NA	grey
ENSG00000165805	NA	brown
ENSG00000165813	NA	greenyellow
ENSG00000165861	NA	black
ENSG00000165879	NA	black
ENSG00000165891	NA	pink
ENSG00000165895	NA	blue
ENSG00000165905	NA	grey
ENSG00000165912	NA	black
ENSG00000165915	NA	grey
ENSG00000165916	NA	black
ENSG00000165929	NA	blue
ENSG00000165949	NA	grey
ENSG00000166004	NA	brown
ENSG00000166012	NA	grey
ENSG00000166033	NA	grey
ENSG00000166068	NA	grey
ENSG00000166073	NA	turquoise
ENSG00000166086	NA	grey
ENSG00000166105	NA	grey
ENSG00000166130	NA	turquoise
ENSG00000166133	NA	grey
ENSG00000166136	NA	black
ENSG00000166145	NA	grey
ENSG00000166147	NA	turquoise
ENSG00000166157	NA	grey
ENSG00000166164	NA	greenyellow
ENSG00000166165	NA	turquoise
ENSG00000166166	NA	grey
ENSG00000166171	NA	grey
ENSG00000166189	NA	black
ENSG00000166225	NA	blue
ENSG00000166250	NA	grey
ENSG00000166265	NA	grey
ENSG00000166272	NA	grey
ENSG00000166289	NA	grey
ENSG00000166292	NA	grey
ENSG00000166311	NA	black
ENSG00000166313	NA	green
ENSG00000166333	NA	grey
ENSG00000166337	NA	blue
ENSG00000166341	NA	green
ENSG00000166377	NA	brown
ENSG00000166387	NA	turquoise
ENSG00000166398	NA	purple
ENSG00000166405	NA	grey
ENSG00000166411	NA	blue
ENSG00000166415	NA	brown
ENSG00000166432	NA	brown
ENSG00000166436	NA	brown
ENSG00000166446	NA	black
ENSG00000166477	NA	grey
ENSG00000166482	NA	turquoise
ENSG00000166483	NA	purple
ENSG00000166501	NA	turquoise
ENSG00000166503	NA	grey
ENSG00000166508	NA	grey
ENSG00000166510	NA	grey
ENSG00000166532	NA	greenyellow
ENSG00000166546	NA	turquoise
ENSG00000166557	NA	grey
ENSG00000166579	NA	greenyellow
ENSG00000166595	NA	black
ENSG00000166598	NA	blue
ENSG00000166619	NA	grey
ENSG00000166681	NA	pink
ENSG00000166689	NA	grey
ENSG00000166710	NA	turquoise
ENSG00000166734	NA	grey
ENSG00000166741	NA	green
ENSG00000166750	NA	grey
ENSG00000166762	NA	brown
ENSG00000166794	NA	black
ENSG00000166797	NA	grey
ENSG00000166801	NA	grey
ENSG00000166816	NA	grey
ENSG00000166825	NA	turquoise
ENSG00000166833	NA	turquoise
ENSG00000166845	NA	grey
ENSG00000166848	NA	greenyellow
ENSG00000166863	NA	turquoise
ENSG00000166869	NA	brown
ENSG00000166881	NA	blue
ENSG00000166886	NA	black
ENSG00000166889	NA	blue
ENSG00000166900	NA	blue
ENSG00000166908	NA	black
ENSG00000166912	NA	blue
ENSG00000166925	NA	black
ENSG00000166928	NA	brown
ENSG00000166946	NA	grey
ENSG00000166947	NA	turquoise
ENSG00000166949	NA	turquoise
ENSG00000166963	NA	grey
ENSG00000166971	NA	blue
ENSG00000166974	NA	grey
ENSG00000166987	NA	grey
ENSG00000167004	NA	blue
ENSG00000167085	NA	black
ENSG00000167088	NA	grey
ENSG00000167100	NA	grey
ENSG00000167106	NA	grey
ENSG00000167107	NA	grey
ENSG00000167110	NA	blue
ENSG00000167114	NA	grey
ENSG00000167118	NA	black
ENSG00000167123	NA	grey
ENSG00000167130	NA	black
ENSG00000167136	NA	turquoise
ENSG00000167173	NA	black
ENSG00000167182	NA	grey
ENSG00000167196	NA	purple
ENSG00000167202	NA	grey
ENSG00000167207	NA	turquoise
ENSG00000167232	NA	greenyellow
ENSG00000167257	NA	greenyellow
ENSG00000167258	NA	grey
ENSG00000167261	NA	grey
ENSG00000167264	NA	grey
ENSG00000167280	NA	grey
ENSG00000167283	NA	grey
ENSG00000167302	NA	grey
ENSG00000167306	NA	black
ENSG00000167315	NA	grey
ENSG00000167323	NA	black
ENSG00000167325	NA	grey
ENSG00000167363	NA	grey
ENSG00000167393	NA	grey
ENSG00000167394	NA	grey
ENSG00000167397	NA	grey
ENSG00000167447	NA	black
ENSG00000167468	NA	grey
ENSG00000167470	NA	grey
ENSG00000167483	NA	brown
ENSG00000167487	NA	grey
ENSG00000167508	NA	green
ENSG00000167513	NA	pink
ENSG00000167515	NA	grey
ENSG00000167522	NA	grey
ENSG00000167523	NA	brown
ENSG00000167524	NA	grey
ENSG00000167526	NA	grey
ENSG00000167528	NA	grey
ENSG00000167536	NA	black
ENSG00000167543	NA	black
ENSG00000167548	NA	grey
ENSG00000167549	NA	grey
ENSG00000167555	NA	grey
ENSG00000167565	NA	black
ENSG00000167566	NA	grey
ENSG00000167578	NA	black
ENSG00000167595	NA	grey
ENSG00000167601	NA	green
ENSG00000167615	NA	grey
ENSG00000167617	NA	grey
ENSG00000167637	NA	brown
ENSG00000167642	NA	black
ENSG00000167644	NA	turquoise
ENSG00000167645	NA	grey
ENSG00000167654	NA	brown
ENSG00000167657	NA	black
ENSG00000167658	NA	grey
ENSG00000167671	NA	black
ENSG00000167693	NA	turquoise
ENSG00000167695	NA	green
ENSG00000167700	NA	black
ENSG00000167702	NA	grey
ENSG00000167703	NA	black
ENSG00000167716	NA	grey
ENSG00000167723	NA	brown
ENSG00000167740	NA	grey
ENSG00000167747	NA	grey
ENSG00000167765	NA	brown
ENSG00000167766	NA	brown
ENSG00000167767	NA	grey
ENSG00000167770	NA	black
ENSG00000167772	NA	black
ENSG00000167775	NA	black
ENSG00000167778	NA	black
ENSG00000167792	NA	grey
ENSG00000167797	NA	grey
ENSG00000167815	NA	black
ENSG00000167851	NA	green
ENSG00000167861	NA	grey
ENSG00000167863	NA	black
ENSG00000167874	NA	grey
ENSG00000167880	NA	turquoise
ENSG00000167895	NA	green
ENSG00000167900	NA	salmon
ENSG00000167925	NA	grey
ENSG00000167930	NA	black
ENSG00000167962	NA	grey
ENSG00000167965	NA	grey
ENSG00000167967	NA	grey
ENSG00000167969	NA	grey
ENSG00000167978	NA	brown
ENSG00000167984	NA	grey
ENSG00000167985	NA	grey
ENSG00000167986	NA	black
ENSG00000167987	NA	grey
ENSG00000167992	NA	turquoise
ENSG00000167994	NA	green
ENSG00000167995	NA	brown
ENSG00000167996	NA	turquoise
ENSG00000168002	NA	grey
ENSG00000168003	NA	black
ENSG00000168005	NA	grey
ENSG00000168010	NA	grey
ENSG00000168026	NA	grey
ENSG00000168028	NA	black
ENSG00000168036	NA	grey
ENSG00000168040	NA	black
ENSG00000168056	NA	grey
ENSG00000168065	NA	grey
ENSG00000168067	NA	grey
ENSG00000168071	NA	grey
ENSG00000168078	NA	pink
ENSG00000168079	NA	turquoise
ENSG00000168092	NA	blue
ENSG00000168096	NA	grey
ENSG00000168101	NA	grey
ENSG00000168116	NA	grey
ENSG00000168137	NA	grey
ENSG00000168140	NA	grey
ENSG00000168159	NA	grey
ENSG00000168172	NA	grey
ENSG00000168209	NA	green
ENSG00000168216	NA	black
ENSG00000168234	NA	grey
ENSG00000168242	NA	salmon
ENSG00000168256	NA	grey
ENSG00000168259	NA	grey
ENSG00000168264	NA	purple
ENSG00000168268	NA	turquoise
ENSG00000168274	NA	salmon
ENSG00000168275	NA	grey
ENSG00000168283	NA	blue
ENSG00000168286	NA	grey
ENSG00000168288	NA	black
ENSG00000168298	NA	grey
ENSG00000168309	NA	grey
ENSG00000168356	NA	grey
ENSG00000168374	NA	black
ENSG00000168386	NA	grey
ENSG00000168389	NA	black
ENSG00000168393	NA	grey
ENSG00000168404	NA	grey
ENSG00000168439	NA	blue
ENSG00000168447	NA	black
ENSG00000168476	NA	grey
ENSG00000168487	NA	grey
ENSG00000168488	NA	grey
ENSG00000168496	NA	grey
ENSG00000168497	NA	grey
ENSG00000168542	NA	turquoise
ENSG00000168556	NA	grey
ENSG00000168566	NA	grey
ENSG00000168610	NA	grey
ENSG00000168614	NA	brown
ENSG00000168675	NA	grey
ENSG00000168679	NA	blue
ENSG00000168685	NA	turquoise
ENSG00000168701	NA	black
ENSG00000168734	NA	grey
ENSG00000168758	NA	purple
ENSG00000168763	NA	grey
ENSG00000168769	NA	grey
ENSG00000168785	NA	turquoise
ENSG00000168802	NA	black
ENSG00000168813	NA	grey
ENSG00000168818	NA	greenyellow
ENSG00000168824	NA	blue
ENSG00000168876	NA	greenyellow
ENSG00000168884	NA	grey
ENSG00000168890	NA	grey
ENSG00000168894	NA	grey
ENSG00000168899	NA	grey
ENSG00000168904	NA	grey
ENSG00000168917	NA	grey
ENSG00000168936	NA	black
ENSG00000168939	NA	grey
ENSG00000168952	NA	grey
ENSG00000168961	NA	green
ENSG00000168970	NA	grey
ENSG00000168994	NA	black
ENSG00000169019	NA	grey
ENSG00000169020	NA	grey
ENSG00000169021	NA	grey
ENSG00000169032	NA	grey
ENSG00000169045	NA	brown
ENSG00000169062	NA	grey
ENSG00000169087	NA	grey
ENSG00000169093	NA	grey
ENSG00000169100	NA	grey
ENSG00000169105	NA	grey
ENSG00000169116	NA	grey
ENSG00000169129	NA	grey
ENSG00000169139	NA	blue
ENSG00000169180	NA	grey
ENSG00000169188	NA	grey
ENSG00000169189	NA	grey
ENSG00000169203	NA	grey
ENSG00000169213	NA	blue
ENSG00000169217	NA	black
ENSG00000169223	NA	black
ENSG00000169228	NA	grey
ENSG00000169231	NA	turquoise
ENSG00000169239	NA	brown
ENSG00000169242	NA	grey
ENSG00000169246	NA	brown
ENSG00000169249	NA	brown
ENSG00000169291	NA	grey
ENSG00000169299	NA	grey
ENSG00000169379	NA	grey
ENSG00000169403	NA	green
ENSG00000169413	NA	green
ENSG00000169418	NA	grey
ENSG00000169429	NA	turquoise
ENSG00000169435	NA	grey
ENSG00000169439	NA	turquoise
ENSG00000169550	NA	blue
ENSG00000169554	NA	grey
ENSG00000169567	NA	grey
ENSG00000169583	NA	black
ENSG00000169604	NA	turquoise
ENSG00000169607	NA	pink
ENSG00000169635	NA	grey
ENSG00000169660	NA	grey
ENSG00000169679	NA	pink
ENSG00000169682	NA	black
ENSG00000169689	NA	grey
ENSG00000169692	NA	grey
ENSG00000169710	NA	grey
ENSG00000169715	NA	grey
ENSG00000169718	NA	grey
ENSG00000169727	NA	black
ENSG00000169744	NA	grey
ENSG00000169750	NA	grey
ENSG00000169762	NA	blue
ENSG00000169764	NA	grey
ENSG00000169783	NA	grey
ENSG00000169814	NA	black
ENSG00000169826	NA	grey
ENSG00000169855	NA	grey
ENSG00000169860	NA	grey
ENSG00000169871	NA	grey
ENSG00000169877	NA	turquoise
ENSG00000169891	NA	turquoise
ENSG00000169896	NA	green
ENSG00000169902	NA	green
ENSG00000169905	NA	blue
ENSG00000169908	NA	grey
ENSG00000169914	NA	grey
ENSG00000169946	NA	brown
ENSG00000169967	NA	blue
ENSG00000169972	NA	grey
ENSG00000169976	NA	black
ENSG00000169992	NA	grey
ENSG00000169994	NA	turquoise
ENSG00000170004	NA	grey
ENSG00000170006	NA	turquoise
ENSG00000170017	NA	turquoise
ENSG00000170027	NA	black
ENSG00000170043	NA	grey
ENSG00000170085	NA	grey
ENSG00000170144	NA	grey
ENSG00000170160	NA	brown
ENSG00000170190	NA	black
ENSG00000170242	NA	greenyellow
ENSG00000170264	NA	brown
ENSG00000170265	NA	black
ENSG00000170266	NA	grey
ENSG00000170275	NA	grey
ENSG00000170276	NA	grey
ENSG00000170291	NA	grey
ENSG00000170296	NA	grey
ENSG00000170312	NA	pink
ENSG00000170315	NA	black
ENSG00000170325	NA	blue
ENSG00000170348	NA	black
ENSG00000170379	NA	purple
ENSG00000170390	NA	grey
ENSG00000170417	NA	brown
ENSG00000170421	NA	black
ENSG00000170430	NA	grey
ENSG00000170442	NA	grey
ENSG00000170458	NA	grey
ENSG00000170473	NA	grey
ENSG00000170498	NA	grey
ENSG00000170500	NA	grey
ENSG00000170502	NA	greenyellow
ENSG00000170509	NA	brown
ENSG00000170522	NA	grey
ENSG00000170525	NA	turquoise
ENSG00000170540	NA	grey
ENSG00000170545	NA	pink
ENSG00000170604	NA	grey
ENSG00000170619	NA	black
ENSG00000170629	NA	grey
ENSG00000170638	NA	grey
ENSG00000170647	NA	blue
ENSG00000170653	NA	grey
ENSG00000170677	NA	blue
ENSG00000170759	NA	blue
ENSG00000170779	NA	grey
ENSG00000170791	NA	grey
ENSG00000170801	NA	green
ENSG00000170836	NA	blue
ENSG00000170848	NA	blue
ENSG00000170854	NA	blue
ENSG00000170855	NA	grey
ENSG00000170860	NA	greenyellow
ENSG00000170871	NA	blue
ENSG00000170876	NA	black
ENSG00000170881	NA	blue
ENSG00000170906	NA	black
ENSG00000170949	NA	brown
ENSG00000170961	NA	grey
ENSG00000170965	NA	grey
ENSG00000170989	NA	grey
ENSG00000171004	NA	pink
ENSG00000171016	NA	grey
ENSG00000171017	NA	black
ENSG00000171049	NA	turquoise
ENSG00000171051	NA	green
ENSG00000171100	NA	blue
ENSG00000171105	NA	black
ENSG00000171109	NA	brown
ENSG00000171115	NA	grey
ENSG00000171135	NA	grey
ENSG00000171159	NA	grey
ENSG00000171161	NA	black
ENSG00000171163	NA	grey
ENSG00000171202	NA	grey
ENSG00000171208	NA	grey
ENSG00000171219	NA	grey
ENSG00000171222	NA	black
ENSG00000171223	NA	grey
ENSG00000171241	NA	pink
ENSG00000171262	NA	grey
ENSG00000171291	NA	grey
ENSG00000171298	NA	grey
ENSG00000171302	NA	black
ENSG00000171303	NA	grey
ENSG00000171314	NA	black
ENSG00000171316	NA	grey
ENSG00000171320	NA	grey
ENSG00000171345	NA	purple
ENSG00000171346	NA	grey
ENSG00000171402	NA	grey
ENSG00000171425	NA	grey
ENSG00000171443	NA	black
ENSG00000171444	NA	grey
ENSG00000171448	NA	grey
ENSG00000171466	NA	brown
ENSG00000171467	NA	grey
ENSG00000171476	NA	black
ENSG00000171488	NA	grey
ENSG00000171530	NA	greenyellow
ENSG00000171552	NA	grey
ENSG00000171604	NA	black
ENSG00000171608	NA	green
ENSG00000171631	NA	grey
ENSG00000171659	NA	turquoise
ENSG00000171681	NA	greenyellow
ENSG00000171700	NA	green
ENSG00000171720	NA	black
ENSG00000171766	NA	grey
ENSG00000171777	NA	grey
ENSG00000171791	NA	purple
ENSG00000171812	NA	turquoise
ENSG00000171813	NA	grey
ENSG00000171823	NA	grey
ENSG00000171848	NA	pink
ENSG00000171858	NA	black
ENSG00000171860	NA	green
ENSG00000171863	NA	black
ENSG00000171914	NA	turquoise
ENSG00000171940	NA	greenyellow
ENSG00000171988	NA	greenyellow
ENSG00000171992	NA	grey
ENSG00000172046	NA	black
ENSG00000172053	NA	black
ENSG00000172057	NA	black
ENSG00000172081	NA	grey
ENSG00000172086	NA	greenyellow
ENSG00000172159	NA	grey
ENSG00000172197	NA	brown
ENSG00000172215	NA	purple
ENSG00000172216	NA	black
ENSG00000172243	NA	turquoise
ENSG00000172260	NA	brown
ENSG00000172262	NA	greenyellow
ENSG00000172264	NA	grey
ENSG00000172270	NA	black
ENSG00000172296	NA	purple
ENSG00000172301	NA	grey
ENSG00000172318	NA	brown
ENSG00000172331	NA	blue
ENSG00000172336	NA	black
ENSG00000172354	NA	grey
ENSG00000172366	NA	grey
ENSG00000172380	NA	blue
ENSG00000172382	NA	brown
ENSG00000172403	NA	turquoise
ENSG00000172409	NA	black
ENSG00000172428	NA	grey
ENSG00000172461	NA	grey
ENSG00000172469	NA	turquoise
ENSG00000172493	NA	blue
ENSG00000172500	NA	black
ENSG00000172530	NA	grey
ENSG00000172531	NA	black
ENSG00000172534	NA	grey
ENSG00000172572	NA	grey
ENSG00000172578	NA	grey
ENSG00000172586	NA	grey
ENSG00000172590	NA	grey
ENSG00000172613	NA	brown
ENSG00000172638	NA	green
ENSG00000172650	NA	brown
ENSG00000172660	NA	brown
ENSG00000172663	NA	grey
ENSG00000172667	NA	grey
ENSG00000172671	NA	grey
ENSG00000172687	NA	grey
ENSG00000172725	NA	black
ENSG00000172732	NA	grey
ENSG00000172757	NA	grey
ENSG00000172766	NA	brown
ENSG00000172795	NA	purple
ENSG00000172818	NA	black
ENSG00000172824	NA	grey
ENSG00000172828	NA	brown
ENSG00000172845	NA	blue
ENSG00000172888	NA	greenyellow
ENSG00000172890	NA	grey
ENSG00000172900	NA	brown
ENSG00000172915	NA	grey
ENSG00000172954	NA	brown
ENSG00000172977	NA	black
ENSG00000172986	NA	grey
ENSG00000173011	NA	purple
ENSG00000173020	NA	grey
ENSG00000173041	NA	brown
ENSG00000173064	NA	grey
ENSG00000173113	NA	black
ENSG00000173153	NA	black
ENSG00000173156	NA	black
ENSG00000173166	NA	grey
ENSG00000173171	NA	black
ENSG00000173198	NA	brown
ENSG00000173200	NA	brown
ENSG00000173207	NA	grey
ENSG00000173209	NA	brown
ENSG00000173212	NA	brown
ENSG00000173214	NA	purple
ENSG00000173221	NA	black
ENSG00000173230	NA	brown
ENSG00000173258	NA	brown
ENSG00000173264	NA	black
ENSG00000173269	NA	grey
ENSG00000173275	NA	grey
ENSG00000173276	NA	blue
ENSG00000173281	NA	purple
ENSG00000173320	NA	grey
ENSG00000173327	NA	grey
ENSG00000173369	NA	green
ENSG00000173372	NA	grey
ENSG00000173402	NA	black
ENSG00000173421	NA	brown
ENSG00000173457	NA	black
ENSG00000173465	NA	black
ENSG00000173480	NA	grey
ENSG00000173482	NA	grey
ENSG00000173486	NA	blue
ENSG00000173511	NA	grey
ENSG00000173517	NA	brown
ENSG00000173531	NA	grey
ENSG00000173540	NA	grey
ENSG00000173542	NA	grey
ENSG00000173546	NA	turquoise
ENSG00000173548	NA	turquoise
ENSG00000173559	NA	brown
ENSG00000173575	NA	brown
ENSG00000173578	NA	turquoise
ENSG00000173588	NA	grey
ENSG00000173597	NA	brown
ENSG00000173599	NA	grey
ENSG00000173611	NA	brown
ENSG00000173614	NA	brown
ENSG00000173626	NA	grey
ENSG00000173638	NA	grey
ENSG00000173653	NA	black
ENSG00000173660	NA	grey
ENSG00000173681	NA	brown
ENSG00000173744	NA	purple
ENSG00000173757	NA	black
ENSG00000173786	NA	grey
ENSG00000173812	NA	grey
ENSG00000173848	NA	blue
ENSG00000173852	NA	pink
ENSG00000173868	NA	grey
ENSG00000173889	NA	greenyellow
ENSG00000173905	NA	grey
ENSG00000173918	NA	black
ENSG00000173947	NA	purple
ENSG00000174004	NA	green
